author;updated_at;like_count;text;video_id;public;label
@joelana2458;2025-02-24T06:55:06Z;2;Hadeuh  bikin kebijakan yg cm nguntungin pihak tertentu. Modal disetor dr anggaran negara smp trilyunan tp keuntungan tdk bisa kembali ke negara dan direksi kebal hukum tdk bisa dituntut scra hukum bila mengalami kerugian dan tdk bisa diaudit BPK dan KPK.. macam mana kontrolnya? Seakan2 sbg alat kamuflase utk kepentingan rakyat tapi pdhal utk balik modal kampanye 🤭;bzJIZc170pE;True;0.0
@wisanggeni1625;2025-02-24T06:49:28Z;3;Semua badan atau lembaga punya potensi untuk dikorupsi oleh orang serakah. Bukan hanya danantara. Bijaklah dalam berfikir dan berkomentar untuk publik.;bzJIZc170pE;True;2.0
@Daryblogg;2025-02-24T06:45:27Z;1;perampasan aset dulu di sahkan baru gua gak deg degan;bzJIZc170pE;True;0.0
@MaverickZachly;2025-02-24T06:44:41Z;3;Yang ngawasinnya itu siapa dah kocak bener, sama aja kayak Elpiji kmrin bikin program ga matangin dlu;bzJIZc170pE;True;0.0
@rivanykus;2025-02-24T06:42:54Z;0;Mayan nih buat lahan basah;bzJIZc170pE;True;0.0
@JIMGUN82;2025-02-24T06:38:48Z;0;Wahhh sadis dana kelolaan nya 😅😅 , makin enak aja nih plat merah buat korupsi. Apakabar jiwasraya dll yah;bzJIZc170pE;True;0.0
@FootballAIIdiot;2025-02-24T06:34:51Z;42;"100 hari kerjanya cuma bagi makanan, bagi susu, bikin langka gas, naikin pajak, seminar, liburan di magelang, bikin bank danantara.
Pendidikan, Kesehatan, Teknologi gak dipikirin. Tailah. Yg dipikirin cuma balikin modal dan korupsi terus. SDM nya juga nurut-nurut aja dikasih amplop 100.000. Huh";bzJIZc170pE;True;0.0
@dahendful;2025-02-24T06:17:09Z;1;Bakal jadi lahan korupsi ga sih;bzJIZc170pE;True;0.0
@susialitasusialita;2025-02-24T06:08:40Z;0;"Jadi, apakah konsepnya tetap spt di era JKW yang diterapkan?? SANG HYANG berUANGlah yang berkuasa.
tanpa uang - HANYA omon omon. Uang bisa mbungkam segalanya, dan bisa beli segalanya! 
kINI merekalah pemegang kekuasaan - bisa mengendalikan apapun, karena uang bisa mbuat orang mjilat dan berpihak.

(BGITUKAH?? Astagfirullah..  innalillahi wa inna ilaihi roji'uun. INDONESIA MUSNAH). 


TOLONG NETIZEN, BERI SAYA HARAPAN PENJELASAN YANG MASUK AKAL🙏";bzJIZc170pE;True;0.0
@rudin_nient;2025-02-24T05:49:02Z;0;"wes aturen se maumu bos, aku cman rakyat cman bisa nyimak
😅";bzJIZc170pE;True;0.0
@stanleyadam-5443;2025-02-24T05:45:00Z;3;"Negara-negara lain sudah lebih dulu menguasai teknologi dan industri hilir, sementara Indonesia baru mulai serius mengolah sumber dayanya sendiri. Jika hanya mengandalkan investasi asing, memang ada risiko bahwa keuntungan terbesar tetap akan dinikmati oleh mereka, bukan oleh bangsa sendiri.

Satu-satunya jalan agar ini tidak sia-sia adalah dengan fokus pada pengembangan SDM dan teknologi dalam negeri. Tanpa itu, Indonesia hanya akan jadi pasar dan tempat eksploitasi baru, bukan pemain utama dalam industri strategis.

Pertanyaannya, apakah pemerintah benar-benar punya komitmen kuat untuk membangun kemandirian? Atau ini hanya strategi jangka pendek yang akhirnya kembali pada pola lama, di mana kekayaan alam tetap dikuasai asing?";bzJIZc170pE;True;0.0
@kintamani3276;2025-02-24T05:29:17Z;0;Ini adalah motivasiku untuk jadi kaya dulu sebelum indonesia krisis 😭;bzJIZc170pE;True;0.0
@apriantosubagyo000;2025-02-24T05:28:43Z;3;Selamat datang Jiwasraya 4.0;bzJIZc170pE;True;0.0
@retailnewbie7170;2025-02-24T05:20:00Z;0;Pantesan asing banyak yg keluar dr big bank. Ternyata ada beginian. 😂 nyankut bae 😢;bzJIZc170pE;True;0.0
@YuanDamaris;2025-02-24T05:10:30Z;0;Mangkrak😢;bzJIZc170pE;True;0.0
@mssfts9091;2025-02-24T05:04:22Z;0;Kenapa yg korupsi tidak dihilangkan saja nyawa nya?;bzJIZc170pE;True;0.0
@Joreyyy;2025-02-24T04:51:33Z;1;프라보우오 콘톨;bzJIZc170pE;True;0.0
@kucingsuknal2042;2025-02-24T04:39:02Z;1;"dari konsepnya sih bagus cuman......temasek yg ngelola sdh jelas gak ada track record corupt dan jelas"" orangnya bisa d percaya, nah danantara? proyek di indo yg mana gak ada tikusnya";bzJIZc170pE;True;0.0
@betaphatesiloa558;2025-02-24T04:10:32Z;1;Penguasa jawa ngga henti2nya menguber dana masyarakat, setelah dana pensiunan bumn dikelola dan dikorupsi, sekarang tabungan masyarakat dan infestasi di bank2 pemerintah seperti dplk bri terancam lagi keberadaannya 😈;bzJIZc170pE;True;0.0
@jackalenzo5979;2025-02-24T04:00:58Z;0;MIMPI KALI YEE ASETT 14 RIBU TRILYUN, EMANG ASET PL, TELKOM PERTAMA TUH ASET LIKWID, BISA DI JUAL BELIKAN DGN LANCAR... ASET BANK BUMN PUN JGN HITUNG SEUA PUNYA MEREKA.. PALING 10% YG BENER ASET LANCAR DIA.... PORTOFOLIO NIH LEMBAGA JUGA BLM JELAS.. ARENA MAU DIMANA, TUH UTUS BENER TAMBANG, NUKEL DAN BATU OARA, SMELTER YG CUMA MENGUNTUNGKAN CHINA KELOLA SEDIRI AJA...;bzJIZc170pE;True;0.0
@jimmywu7332;2025-02-24T03:54:35Z;1;CAIR,,,,CAIRRR😂😂😂,;bzJIZc170pE;True;0.0
@sulashadi4231;2025-02-24T03:08:47Z;0;Kalau saya nih, uang banyak sekali dikumpulkan dengan penggunaan dan manfaat menjanjikan, tapi kalau dititipkan orang gak jelas latar belakangnya, bisa jadi penjahat, maka saya tidak percaya.;bzJIZc170pE;True;0.0
@minersatu7133;2025-02-24T03:00:13Z;0;the next 1MDB versi Indonesia;bzJIZc170pE;True;0.0
@rianavalentina2242;2025-02-24T02:46:10Z;1;Ini sama dengan jaman orba.....BUMN diminta 2,5% keuntungannya utk yayasan2 Soeharto ini korupsi;bzJIZc170pE;True;0.0
@MichaelRiver-g5t;2025-02-24T02:32:02Z;1;Kalau memang benar tidak bisa di audit oleh BPK lalu siapakah yang bisa mengaudit perusahaan tersebut yang dibangun dengan uang rakyat;bzJIZc170pE;True;0.0
@waffleylovers7053;2025-02-24T02:01:13Z;2;U know what mindblowing is the fact that najwa is pro government make everything came out from this channel irrelevant;bzJIZc170pE;True;0.0
@gekagombal105;2025-02-24T01:48:08Z;0;Perbaiki dulu hukum dan peradilannya di negeri ini, anda buat apapun yang berhubungan dengan uwang rawan korupsi dah tau hukumannya ringan ,pak prabowo oh pak prabowo masa engkau tak paham hukum dinegara ini;bzJIZc170pE;True;0.0
@Angel-mw9tt;2025-02-24T01:27:47Z;1;Kalo mau bikin superholding dari 0 dong jangan narik BUMN yg sudah besar,,, keliatan ga bisa kerja;bzJIZc170pE;True;0.0
@coolinspirefunnybook1289;2025-02-24T01:16:03Z;0;"danantara : cikal bakal pengerogotan duit negara dalam skala besar yg bisa menjadi bom waktu ala 1mdb
soalnya indonesia TIDAK PERNAH ada track record bagus dlm hal mengelola dana skala besar dalam sejarah.
TAK PERNAH
asuransi jiwasraya,asuransi bumiputera,taspen,bpjs,asabri";bzJIZc170pE;True;0.0
@gitaagustria8574;2025-02-24T01:15:03Z;0;Najwa sdh d panggil Pak Wo kira” dpt tawaran apa nih & tergiurkah? Nt kira lht kyak apa pemberitaan Narasi;bzJIZc170pE;True;0.0
@mirzatrisakti3145;2025-02-24T00:56:33Z;1;11 12 IMDB;bzJIZc170pE;True;0.0
@yjgames1;2025-02-24T00:38:15Z;0;Liat aja nanti Msih d colong jg gk;bzJIZc170pE;True;0.0
@jakageledek007;2025-02-23T23:50:27Z;0;TOP DANANTARA🇮🇩;bzJIZc170pE;True;1.0
@IbenZema-j9t;2025-02-23T23:33:16Z;0;Bakal jd lumbung tikus2 baru ..yg heboh plg pengurusnya minta gaji yg jumbo..spt bumn elit saat ini..jgnlah bandingkan dg Singapura. Lihat penegakan hukumnya ..msh bs dipercaya..? Aplg dlm hal korupsi;bzJIZc170pE;True;0.0
@HILARIOAaron;2025-02-23T23:15:18Z;0;Ternyata bukan sekadar rumor, M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 emang beneran bagus.;bzJIZc170pE;True;3.0
@RenaeMccaffrey;2025-02-23T23:15:11Z;0;Walau baru tau, tapi langsung ngerasa *MAN*_DALIKA_-77-! itu solusi banget.;bzJIZc170pE;True;3.0
@TomasaSturm;2025-02-23T23:14:37Z;0;Sang jawara! ＭΛΝDALIKΛ𝟟𝟟 memang nggak ada tandingannya.;bzJIZc170pE;True;3.0
@JanNcok-g5t;2025-02-23T22:58:12Z;1;Menurutku jadi lahan basah baru buat para tikus;bzJIZc170pE;True;0.0
@irnawati8923;2025-02-23T22:39:14Z;0;Tarikkkk bahaya😂;bzJIZc170pE;True;0.0
@meliksumanandar6981;2025-02-23T22:39:07Z;1;"1) Banyak BUMN gagal & bangkrut karena Korupsi, Salah Urus, Tidak Transparan & Pengawasan Lemah
2) Salah satu modus Pejabat2 BUMN utk ""merampok"" adlh SALAH INVESTASI 
3) Yang akan jadi Pejabat2 Danantara pasti orang2 yg ""itu-itu"" juga
4) Apalagi UU BUMN yg baru akan membuat Pejabat2 Danantara KEBAL dari TUNTUTAN HUKUM.";bzJIZc170pE;True;0.0
@rosegoat5228;2025-02-23T22:25:41Z;0;Jiancok emang itu duit monopoli. 😮;bzJIZc170pE;True;0.0
@Riski-wew;2025-02-23T22:23:00Z;0;Udh ancur ini negara. Gam gk ada gerakanlagi apa yah;bzJIZc170pE;True;0.0
@Ardaandmom;2025-02-23T18:27:33Z;0;Saatnya BUMN  terbuka dari Kegelapan...selama ini kan sebelumnya yang ada gelap gak keliatan buat apa ...karena sekarang bisa dilihat semua mata berapa hasil dan untuk apa ...🎉😂...kalo sampai disalah gunakan tinggal dikejar sampai ke antartika..😂...Indonesia populasi 4 terbesar ..kalo ratusan ribu  semut saja bisa lempar gajah ke luar dunia apalagi 300 juta orang...belum lagi ada sang pencipta wni itu orangnya sabar tapi berserah diri kepada sang pencipta jadi kalo sampai curang diakhirat nanti diminta pertanggungjawabannya...orang kaya mati raja raja mati gak bawa motor mobil atm.orang miskin.mati gak bawa karung..piring gelas..1 hari didunia 1000 tahun di akhirat..wni memang hebat ..🎉❤ yakin kepada sang pencipta;bzJIZc170pE;True;0.0
@go.Ring10;2025-02-23T17:43:33Z;0;Satu kata FEAR. 😅;bzJIZc170pE;True;0.0
@indofiz1077;2025-02-23T17:30:15Z;0;Awal kehancuran negara kita, gasss;bzJIZc170pE;True;0.0
@kensatosfomo;2025-02-23T17:05:55Z;1;"haha apa yang kalian harapkan dari negara yang korupsi indexnya rank 115 🤣🤣
Singapore dengan temasek aja rank 3
Malay dengan 1MDB aja rank 57. lah indonesia dengan cataan record asabri dkk.. + tim danantara ada mantan koruptornya 🤣 kalian bisa nebak lah endingnya gimana.. 🤣
""Burhanuddin Abdullah Ketua Tim Pakar Danantara: Mantan Koruptor Penghuni Lapas Sukamiskin""";bzJIZc170pE;True;0.0
@hazamyuncle6784;2025-02-23T16:59:42Z;5;"2 yg harus dijamin:
1. Aset yg dikelola jangan sampe dijual
2. Dana terkumpul jangan diinvestasikan ke non performing instrument, apalagi ikn dan mbg.";bzJIZc170pE;True;0.0
@Ataki-n1l;2025-02-23T13:44:31Z;0;Khawatir lagi di korup para pengurus nya,,,,;bzJIZc170pE;True;0.0
@YudhaPrima-r8s;2025-02-23T13:33:07Z;0;sekalian mbak, kalau berbicara tentang danantara brarti ga terlepas dengan burhanudin abdullah. bahas dan kuliti fakta tentang  orang ini.;bzJIZc170pE;True;0.0
@apratama4556;2025-02-23T13:09:57Z;0;Anies for presiden...😢...;bzJIZc170pE;True;0.0
@majapahit8325;2025-02-23T12:54:33Z;4;Tapera ngga jadi, mereka putar otak, deng Deng muncul danatara 🤣;bzJIZc170pE;True;0.0
@notahaofficial9615;2025-02-23T11:52:16Z;1;Yang takut sama danantara hanya antek Singapura, yang tidak ingin uang dari Indonesia di kelola pemerintah Indonesia sendiri.;bzJIZc170pE;True;0.0
@Wintheen;2025-02-23T11:49:57Z;2;Sah-kan dlu RUU perampasan aset koruptor !!;bzJIZc170pE;True;0.0
@gogo0252;2025-02-23T11:25:16Z;0;"Lucu kan dibuat dgn niat tertentu untuk sebesar besar keuntungan si $%#@;";bzJIZc170pE;True;0.0
@ridhobaihaqi144;2025-02-23T10:55:11Z;0;Lebih percaya temasek;bzJIZc170pE;True;0.0
@blackshadow245;2025-02-23T10:30:35Z;0;"Ketua nya sapa ini ????
Mantan koruptor bukan ? Emang gak di cek SKCK nya dulu itu , 😂
Maling kok di jadiin ketua investasi😂";bzJIZc170pE;True;0.0
@alyhamzahpranajaya3543;2025-02-23T09:54:22Z;0;"1MDB versi indonesia, bisa kejadian kaya yg punya Malaysia, semoga enggak.
Tpi klo kejadian kya Malaysia mah gk bakalan kaget😂";bzJIZc170pE;True;0.0
@KudatroyaKusuma-uz9zf;2025-02-23T09:33:37Z;0;"10 rb triliun uang rakyat untuk seribu orang pejabat & keluarga + konglomerat hitam mana cukup 😂
Di situlah revolusi rakyat terjadi 😂";bzJIZc170pE;True;0.0
@yudijarwoko2053;2025-02-23T08:45:32Z;0;APAKAH TIDAK DIPERGUNAKAN SEBAGAI TEMPAT PERSEMBUNYIAN PARA KORUPTOR. BISA PELUANG TAPI JUGA BISA SEBAGAI ANCAMAN;bzJIZc170pE;True;0.0
@SafRial-f6i;2025-02-23T07:56:49Z;1;Ini tipuan dan bisikin kapitalis global dan klpk oligarki jahat... Yg meminta imbal balik bantuan keuangan dari politik😢😢😢😢;bzJIZc170pE;True;0.0
@EMMANUELLandrum;2025-02-23T07:55:26Z;0;Cara daftar M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 juga simpel, cocok buat pemula.;bzJIZc170pE;True;3.0
@YoshikoMcguire;2025-02-23T07:55:03Z;0;Kalo butuh cepat, langsung ingat *MAN*_DALIKA_-77-! deh.;bzJIZc170pE;True;3.0
@SafRial-f6i;2025-02-23T07:54:53Z;3;Rencana bagus tapi ugal-ugalan... Tanpa pengkajian yg mendalam dan tanpa uji publik yg baik... Semua program prabowo semua dilakukan secara otoriter😢😢😢😢;bzJIZc170pE;True;0.0
@daarulumam;2025-02-23T06:45:03Z;1;Hadeuhhh si wowo omon-omon kaya yang iya gembar gembornya, makin kesini malah makin kesana ini indonesia runyemmmmm;bzJIZc170pE;True;0.0
@erdynmeisat4816;2025-02-23T06:10:17Z;0;nonton di bennix aja, lebih jelas.;bzJIZc170pE;True;2.0
@hurricane1139;2025-02-23T05:55:52Z;0;Bahaya kgk sih ini?;bzJIZc170pE;True;2.0
@ekoaprianto5293;2025-02-23T05:50:40Z;0;Rasio pajak indo 10%. Apakah bisa naik kalo holding danantara berjalan?Paling gak, diatas 13%;bzJIZc170pE;True;1.0
@A-To;2025-02-23T03:49:19Z;0;mending perbaiki dulu imej pemerintahan lewat penguatan hukum;bzJIZc170pE;True;0.0
@A-To;2025-02-23T03:46:22Z;0;"melihat rekam jejak korupsi di indonesia dan hukum maupun pengananan tipikor yang lemah diindonesia

saya sih NO";bzJIZc170pE;True;0.0
@hayolo12;2025-02-23T03:22:14Z;0;"Liat Nama"" pengurus nya. Apa bisa optimis?😅";bzJIZc170pE;True;0.0
@smpkasihanandai6537;2025-02-23T02:03:51Z;46;"Pemerintah sebaiknya fokus sama:
1. Penegakkan hukum
2 pemberamtasan kkn";bzJIZc170pE;True;0.0
@GombongBersatu-p7o;2025-02-23T01:25:15Z;6;Lembaga yg dibuat utk Lahan korupsi baru;bzJIZc170pE;True;0.0
@ngatimanbinmarlan;2025-02-22T21:27:08Z;0;"Gak usah terlalu pesimis (gimana nanti kalo duitnya di korupsi)... gak usah terlalu optimis (pasti berhasil)... realistis saja 

Faktanya... banyak aset-aset BUMN yg gak produkti... dari aset 10 ribu triliun lebih, hanya menghasilkan keuntungan 86 triliun... apa efektif? 

Bukankah selama ini kinerja perusahaan yg dikelola swasta lebih baik daripada kinerja BUMN?

Mungkin resikonya... akan ada PHK masal pegawai BUMN, yg perusahanya dinilai tidak efektif.

Tanpa ngambil resiko... Kinerja BUMN juga gitu-gitu aja...

Yg terpenting, dorong aja transparansi, misal siapa yg mengaudit: PWC, EY yg jelas kelasnya di atas KPK, BPK, apalagi DPR";bzJIZc170pE;True;2.0
@winarjikenedi3650;2025-02-22T21:26:34Z;0;Baguslah .......;bzJIZc170pE;True;1.0
@firdaandriyo3979;2025-02-22T19:12:27Z;0;"Menurut gw gk lancar.
Beda dengan Singapura investasi.

Dana investasi ada dikelola negara dan swasta dan rakyatnya dengan sukarela membayar pajak dan investasi.

Dan itu berputar terus sampai ke rakyat dan dikelola oleh orang jujur, bertanggung jawab dan kompeten.

Di situ jelas beda😂";bzJIZc170pE;True;0.0
@HarmokoMoko-yw1dn;2025-02-22T18:52:10Z;1;Singapur ada juga program seperti ini sangat bagus jika di pegang orang jujur. Jika di jika di pegang orang tidak jujur akan hancur.;bzJIZc170pE;True;2.0
@savemeforimfine9917;2025-02-22T18:02:12Z;0;Hiraishinnnnggiiiriiiii......;bzJIZc170pE;True;0.0
@Syafarina.p;2025-02-22T17:53:01Z;0;Sy sdh lama ga simpan uang dlm jumlah besar di bank, bank hanya utk keluar masuk utk utility. Ga percaya jg sm investasi²an model bi**t apalagi ada embel² punya pemerintah. Sy prefer beli logam mulia yg return nya jelas dan ga ada penyusutan. Contoh LM bln Sept 2024 harga beli 1,260,000/gr, februari 2025 buyback Rp. 1,480,000 artinya ada selisih keuntungan Rp. 220,000 selama 5 bln. Saving sendiri aja atau sewa deposit box di bank kalo LMnya udah 1 ton 😂;bzJIZc170pE;True;0.0
@ImThomas13;2025-02-22T17:09:23Z;1;PEMERINTAH KOTUP;bzJIZc170pE;True;0.0
@rizki6231;2025-02-22T16:35:23Z;0;serem kali anjir;bzJIZc170pE;True;0.0
@786cyan;2025-02-22T16:32:28Z;0;Mending ngosongin rek bank BUMN deh dari skr, mengerikan 💀;bzJIZc170pE;True;0.0
@shanumsdaily9638;2025-02-22T16:13:02Z;0;Kenapa tidak untuk bayar utang negara saja.;bzJIZc170pE;True;0.0
@boyz7549;2025-02-22T16:02:26Z;0;Uang di negeri ini terlalu banyak, sehingga harus diputar dgn embel-embel sebuah lembaga,ya anggap ini salah satu trik sebuah rezim agar terlihat wahhh....(kan ga ada yg tau perputarannya).padahal tujuannya sama saja KORUPSI;bzJIZc170pE;True;0.0
@ritagouthama3356;2025-02-22T15:56:08Z;0;Siapa yg mengelola danantara ini min ?;bzJIZc170pE;True;2.0
@WarMachine-u1f;2025-02-22T15:45:26Z;1;"Kaga ada masa depannya ini mah.. 
Klo uang sebanyak itu masih di kelola sama orang rakus pejabat korupsi yang de negara ini masih banyak karna hukum buat korupsi masih lemah";bzJIZc170pE;True;0.0
@YunartiYunarti-m3d;2025-02-22T15:10:26Z;9;"Mental pejabat 99% maling, penegakan hukum nyaris nihil

Indonesia SEMAKIN GELAP";bzJIZc170pE;True;0.0
@pipaupipauchannel9162;2025-02-22T15:02:41Z;0;Anggaran di potong kirain buat efesiensi....eh ternyata di pake buat danantara😂😂😂;bzJIZc170pE;True;0.0
@riangiar1448;2025-02-22T14:16:24Z;3;saatnya tarik uang di Bank BUMN ke Bank Swasta;bzJIZc170pE;True;0.0
@ridhofadlikuliah2066;2025-02-22T14:05:45Z;0;Program bagus, yang jadi masalahnya ini dalam menjalankan nya.. apa ada rakyat Indonesia gk tidak tergiur untuk korupsi dgn alasan investasi nya gagal/ merugi 😅😅;bzJIZc170pE;True;2.0
@ptyo3892;2025-02-22T14:03:28Z;0;Danantara ini Super Holding Institusi Keuangan dan Investasi. Maksudnya mungkin baik, tpi saya tdk melihat essensi dan focusnya. Malah membahayakan menjadi sumber kebocoran baru keuangan negara yg berlipat-lipat. Krn tdk ada satu lembaga Audit Negara yg bisa melakukan audit pemeriksaan tanpa izin DPR terlebih dahulu. Ini konflik kepentinganya sangat tinggi. Padahal Institusi dlm bidang keuangan itu harus punya system yg ketat dlm mitigasi resiko dan system serta komite audit  yg transparan dan kuat secara otomatis. Apalagi sisi arahnya mau focus kemana, toh selama ini investor dan investasi sejumlah project pembangunan yg memberikan keuntungan negara telah dilaksanakan oleh BUMN HIMBARA dg baik, oleh BUMN KARYA, BUMN PERTAMBANGAN dan BUMN MANUFACTURE. Klu Danantara berada pd focus dan sector yg sama dg yg dikerjakan sejumah BUMN selama ini terus apa yg membedakan, malah double biaya dan double resiko. Belajarlah dari kasus 1MDB Malaysia dan belajar kesuksesan dari TEMASEK. TEMASEK focus pengembangannya adalah Investasi ke luar negeri atau Global Investasi dan dijalankan oleh para profesional dibidangnya jauh dari kepentingan Politik. Politiknya pun politik negara, demi kepentingan Singapura. Apakah Danantara akan focus ke luar negeri ??? apakah Danantara akan diisi orang2 profesional dibidangnya ??? Apakah Danantara akan jauh dari kepentingan Politik ??? Kalau 3 hal tsb tdk bisa dilakukan, maka tdk ada benefit negara membentuk Danantara. Toh selama ini BUMN-BUMN tersebut diatas sudah sangat hebat menjalankan peran dan kontribusi untuk Negara. Terutama BUMN HIMBARA dan BUMN PERTAMBANGAN. Dan pembentukan Danantara tdk ada latar belakang kebutuhan mendesak krn selama ini BUMN-BUMN sdh menjalankan tugas dan perannya dlm memajukan ekonomi dlm negeri sesuai UU. Bahkan saya khawatir Danantara akan spt 1MDB Malaysia yg gagal dan menjadi ajang Korupsi besar-besaran. Harusnya Pemerintah mengkaji lebih dalam, melakukan study kajian dan dengar pendapat dg sejumlah ahli profesional bangsa dan akademisi sehingga benar2 memiliki bisnis plan yg kuat, realistis dan terarah. Dilakukan ujicoba pd sejumlah global project dg mengakuisisi project2 di luar negeri. Dan jadikan ini sbg roadmap kesuksesan, sehingga Danantara benar2 memiliki Jalan Ninja yang jauh lebih baik dan sukses.;bzJIZc170pE;True;0.0
@paulussagala7480;2025-02-22T13:55:57Z;0;Mba narasi, plisssss ya bahu, kepalanya jangan goyang2 kiri kanan tinggi sebelah bahu nya, ganggu bangettt nga enak lihatnya pas bawain berita;bzJIZc170pE;True;0.0
@steffilip5188;2025-02-22T13:28:02Z;0;jadi masyarakat mesti apa, kewenangan saja ngak punya, bpk sama kpk juga ngk punya. Paling jika terjadi korupsi, pastinya tamat negara ini. Siap2 masyarakat mulai ke negara lain buat singgah atau jika menetap masyarakat mesti menanggung kerugian negara akibat kebijakan ini.;bzJIZc170pE;True;0.0
